,nav
2017-02-01,1.0011282535684298
2017-02-02,1.0009708228379512
2017-02-03,1.001338161209068
2017-02-06,1.0021253148614608
2017-02-07,1.0029387069689337
2017-02-08,1.0032798068849706
2017-02-09,1.0035159529806885
2017-02-10,1.0033322837951302
2017-02-13,1.0040931989924433
2017-02-14,1.005247691015953
2017-02-15,1.00556255247691
2017-02-16,1.005457598656591
2017-02-17,1.0056937447523089
2017-02-21,1.0063234676742232
2017-02-22,1.0066120906801008
2017-02-23,1.0062185138539042
2017-02-24,1.0063234676742232
2017-02-27,1.0064808984047018
2017-02-28,1.0065333753148613
2017-03-01,1.008370067170445
2017-03-02,1.00781905961377
2017-03-03,1.008370067170445
2017-03-06,1.0080814441645676
2017-03-07,1.0081863979848866
2017-03-08,1.0078452980688497
2017-03-09,1.0076353904282116
2017-03-10,1.007924013434089
2017-03-13,1.0079764903442485
2017-03-14,1.0078452980688497
2017-03-15,1.008816120906801
2017-03-16,1.0089473131821998
2017-03-17,1.0080047388141042
2017-03-20,1.0075465429407244
2017-03-21,1.006734881679309
2017-03-22,1.0074810863873847
2017-03-23,1.0079130996394283
2017-03-24,1.00845638903215
2017-03-27,1.0088164000755198
2017-03-28,1.0091044089102157
2017-03-29,1.0096869722349413
2017-03-30,1.0097066092009432
2017-03-31,1.0100469832783112
2017-04-03,1.0096935178902753
2017-04-04,1.0099880723803052
2017-04-05,1.0098898875502953
2017-04-06,1.0100600745889792
2017-04-07,1.010105894176317
2017-04-10,1.0100666202443132
2017-04-11,1.0099291614822992
2017-04-12,1.0095560591282613
2017-04-13,1.0093400525022396
2017-04-17,1.009955344103635
2017-04-18,1.0098375223076232
2017-04-19,1.010105894176317
2017-04-20,1.0108913728163966
2017-04-21,1.0109568293697366
2017-04-24,1.011853584150494
2017-04-25,1.0101019010085175
2017-04-26,1.0098441999181718
2017-04-27,1.0109740460706271
2017-04-28,1.0115855996989989
2017-05-01,1.0114362403236936
2017-05-02,1.0116237899560543
2017-05-03,1.0113566649113515
2017-05-04,1.0123405936875156
2017-05-05,1.0181640662312539
2017-05-08,1.016250114995826
2017-05-09,1.0179966965432723
2017-05-10,1.0162846464616293
2017-05-11,1.0159544350919023
2017-05-12,1.0152257318839468
2017-05-15,1.0178787138942897
2017-05-16,1.0159231170163818
2017-05-17,1.0134670947649855
2017-05-18,1.0139178459391005
2017-05-19,1.0179823029949862
2017-05-22,1.019262722528825
2017-05-23,1.0203355023784502
2017-05-24,1.0236214074701029
2017-05-25,1.0296097201611918
2017-05-26,1.0289509667140209
2017-05-30,1.0298026421754503
2017-05-31,1.0289886555936572
2017-06-01,1.0331244959986585
2017-06-02,1.042458515704149
2017-06-05,1.0437354802271714
2017-06-06,1.0430814111231437
2017-06-07,1.047294391662037
2017-06-08,1.048327478546021
2017-06-09,1.0431112960022197
2017-06-12,1.0431252122790544
2017-06-13,1.0465934258772744
2017-06-14,1.0465171611632265
2017-06-15,1.0471059435845942
2017-06-16,1.0466440920192697
2017-06-19,1.0513602431381661
2017-06-20,1.0503015047895743
2017-06-21,1.0496953006858398
2017-06-22,1.0492463190598251
2017-06-23,1.0495043616505202
2017-06-26,1.0495424324303153
2017-06-27,1.0472730663669545
2017-06-28,1.047961733897548
2017-06-29,1.0448959355074412
2017-06-30,1.046940773055168
2017-07-03,1.0467360885003925
2017-07-05,1.0478080152090334
2017-07-06,1.0471121251074704
2017-07-07,1.049577996554313
2017-07-10,1.0501226061990145
2017-07-11,1.05025875861019
2017-07-12,1.0515446424935129
2017-07-13,1.0509849048031252
2017-07-14,1.052467453280368
2017-07-17,1.053072575107814
2017-07-18,1.053072575107814
2017-07-19,1.053072575107814
2017-07-20,1.053072575107814
2017-07-21,1.053072575107814
2017-07-24,1.053072575107814
2017-07-25,1.053072575107814
2017-07-26,1.0539266252188455
2017-07-27,1.0534276296483551
2017-07-28,1.053629147090284
2017-07-31,1.0544927932699788
2017-08-01,1.0549821927718057
2017-08-02,1.0562238992519406
2017-08-03,1.0560385190664865
2017-08-04,1.0564264382740485
2017-08-07,1.0562833502366293
2017-08-08,1.055999247095805
2017-08-09,1.0565296294832163
2017-08-10,1.0541821385149848
2017-08-11,1.0575363857811493
2017-08-14,1.0609677168777178
2017-08-15,1.0621264586425043
2017-08-16,1.064659818642603
2017-08-17,1.0618463225639752
2017-08-18,1.0606279625340291
2017-08-21,1.0584943724892772
2017-08-22,1.062488720705543
2017-08-23,1.0612809736437576
2017-08-24,1.0601374166536885
2017-08-25,1.0611922713623252
2017-08-28,1.0613973723496994
2017-08-29,1.061760949746803
2017-08-30,1.0649307640340875
2017-08-31,1.0659495740972238
2017-09-01,1.0668039196741148
2017-09-05,1.0651682284082757
2017-09-06,1.0664257794421494
2017-09-07,1.065728125030016
2017-09-08,1.0656610208447619
2017-09-11,1.06995474076022
2017-09-12,1.0713829511261428
2017-09-13,1.0717523002153482
2017-09-14,1.0741761392647025
2017-09-15,1.074182825846513
2017-09-18,1.0755656622717904
2017-09-19,1.0763353462668503
2017-09-20,1.0751076365047747
2017-09-21,1.0750708039837509
2017-09-22,1.077592429897236
2017-09-25,1.0755166792265722
2017-09-26,1.0747063207420007
2017-09-27,1.0804776543394372
2017-09-28,1.083995796052943
2017-09-29,1.0869012276927483
2017-10-02,1.0868814628516612
2017-10-03,1.0868814628516612
2017-10-04,1.0868814628516612
2017-10-05,1.0868814628516612
2017-10-06,1.0868814628516612
2017-10-09,1.0868814628516612
2017-10-10,1.0868814628516612
2017-10-11,1.0868814628516612
2017-10-12,1.0868814628516612
2017-10-13,1.0868814628516612
2017-10-16,1.0868814628516612
2017-10-17,1.0868814628516612
2017-10-18,1.0868814628516612
2017-10-19,1.0868814628516612
2017-10-20,1.0868814628516612
2017-10-23,1.0868814628516612
2017-10-24,1.0868814628516612
2017-10-25,1.0868814628516612
2017-10-26,1.0868814628516612
2017-10-27,1.0868814628516612
2017-10-30,1.0868814628516612
2017-10-31,1.0868814628516612
2017-11-01,1.0868814628516612
2017-11-02,1.0839357521192718
2017-11-03,1.0857946957853428
2017-11-06,1.0852799113855078
2017-11-07,1.0861092862519086
2017-11-08,1.0806041775054929
2017-11-09,1.0791739616517368
2017-11-10,1.077378895072906
2017-11-13,1.0737869476024096
2017-11-14,1.0761370706365223
