symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
CBOE,2017-05-09,2017-05-10,2017-06-22,85.38,88.57,0.0010037245130073,0.0373623799484656,0.0373623799484656,0.08569799892057,3.7362379948465696
DE,2017-05-19,2017-05-22,2017-07-05,122.08,125.6,0.0007010187025484,0.0288335517693314,0.0288335517693314,0.0855803632071165,2.8833551769331445
COO,2017-06-01,2017-06-02,2017-07-17,56.91,62.99,0.0015424581295709,0.1068353540678264,0.1068353540678266,0.0877812921538848,10.683535406782664
IBKR,2017-07-18,2017-07-19,2017-08-30,9.25,10.42,0.0096766285623307,0.1264864864864865,0.1264864864864865,0.0895088142015598,12.648648648648653
UNH,2017-07-18,2017-07-19,2017-08-30,187.51,195.88,0.0004773548834812,0.0446376193269693,0.0446376193269693,0.0895088142015598,4.46376193269693
AVY,2017-07-25,2017-07-26,2017-09-07,91.45,92.67,0.0009844392567096,0.0133406232914161,0.0133406232914161,0.0900269700260953,1.3340623291416165
FSLR,2017-07-27,2017-07-28,2017-09-11,48.82,47.16,0.0018444742060513,-0.0340024580090128,-0.0340024580090128,0.0900472307394291,-3.4002458009012804
ODFL,2017-07-27,2017-07-28,2017-09-11,32.14,33.99,0.0028017184424215,0.0575606720597385,0.0575606720597385,0.0900472307394291,5.756067205973858
SBAC,2017-07-31,2017-08-01,2017-09-13,135.1,149.15,0.0006695022850053,0.1039970392301998,0.1039970392301998,0.0904497587042285,10.399703923019988
CME,2017-08-01,2017-08-02,2017-09-14,123.28,132.12,0.0007353076827889,0.071706683971447,0.0717066839714473,0.0906487311342224,7.1706683971447305
PODD,2017-08-03,2017-08-04,2017-09-18,53.95,58.71,0.0016793216699736,0.0882298424467098,0.0882298424467098,0.0905994040950799,8.822984244670984
BR,2017-08-10,2017-08-11,2017-09-25,71.84,81.56,0.0012550139694833,0.1353006681514477,0.1353006681514477,0.0901602035676873,13.530066815144773
AMAT,2017-08-17,2017-08-18,2017-10-02,44.77,52.08,0.0020429423932902,0.1632789814607995,0.1632789814607997,0.0914625309476049,16.327898146079978
LULU,2017-08-31,2017-09-01,2017-10-16,61.22,58.2,0.0015269040675445,-0.0493302842208428,-0.0493302842208427,0.0934770670150801,-4.9330284220842735
HAL,2017-10-23,2017-10-24,2017-12-06,42.43,43.38,0.0022373455232237,0.0223898185246289,0.0223898185246289,0.0949305705503836,2.2389818524628957
NOC,2017-10-25,2017-10-26,2017-12-08,306.0,305.67,0.0003096396027905,-0.0010784313725489,-0.001078431372549,0.094749718453923,-0.1078431372549038
INTC,2017-10-26,2017-10-27,2017-12-11,43.3,43.66,0.002182494596254,0.0083140877598151,0.0083140877598153,0.0945020160178011,0.8314087759815347
APO,2017-11-01,2017-11-02,2017-12-15,31.67,32.31,0.0030110863880149,0.0202083991158825,0.0202083991158825,0.0953611059084346,2.020839911588257
QCOM,2017-11-01,2017-11-02,2017-12-15,53.6,64.76,0.0017791251102319,0.2082089552238806,0.2082089552238806,0.0953611059084346,20.82089552238806
MSCI,2017-11-02,2017-11-03,2017-12-18,125.97,127.28,0.0007579251702167,0.0103993014209733,0.0103993014209731,0.0954758336922075,1.0399301420973115
NRG,2017-11-02,2017-11-03,2017-12-18,26.1,27.59,0.0036580779192416,0.0570881226053638,0.0570881226053638,0.0954758336922075,5.708812260536389
AXON,2017-11-07,2017-11-08,2017-12-21,22.62,26.38,0.0043421942193892,0.1662245800176833,0.1662245800176833,0.0982204332425859,16.622458001768337
J,2017-11-21,2017-11-22,2018-01-08,53.7,56.21,0.0018264097814826,0.0467411545623834,0.0467411545623834,0.0980782052656197,4.674115456238348
MU,2017-12-19,2017-12-20,2018-02-05,46.65,39.4,0.0021244356213565,-0.1554126473740621,-0.1554126473740621,0.0991049217362828,-15.541264737406213
LW,2018-01-04,2018-01-05,2018-02-20,57.24,54.29,0.0017344299631209,-0.0515373864430468,-0.0515373864430468,0.0992787710890415,-5.153738644304684
MKC,2018-01-25,2018-01-26,2018-03-12,52.38,55.35,0.0018882019926649,0.056701030927835,0.0567010309278348,0.0989040203757915,5.670103092783485
NDAQ,2018-01-31,2018-02-01,2018-03-16,26.77,27.99,0.0037076386646417,0.0455734030631302,0.0455734030631302,0.09925348705246,4.557340306313029
NOW,2018-01-31,2018-02-01,2018-03-16,151.76,169.98,0.000654016124489,0.1200579862941486,0.1200579862941486,0.09925348705246,12.005798629414866
IDXX,2018-02-01,2018-02-02,2018-03-19,193.53,199.06,0.0005111792728377,0.0285743812328838,0.0285743812328838,0.0989285246722888,2.8574381232883805
MA,2018-02-01,2018-02-02,2018-03-19,171.9,180.58,0.0005755004343937,0.0504944735311228,0.0504944735311228,0.0989285246722888,5.04944735311228
FIS,2018-02-06,2018-02-07,2018-03-22,95.74,97.52,0.0010076440353936,0.0185920200543137,0.0185920200543137,0.096471839948587,1.8592020054313707
MCHP,2018-02-06,2018-02-07,2018-03-22,43.78,48.28,0.0022035596150887,0.1027866605756053,0.1027866605756053,0.096471839948587,10.278666057560535
MPWR,2018-02-08,2018-02-09,2018-03-26,105.0,119.85,0.0008919584825043,0.1414285714285714,0.1414285714285714,0.0936556406629595,14.142857142857146
KIM,2018-02-15,2018-02-16,2018-04-03,14.62,14.27,0.0066906337858908,-0.0239398084815321,-0.0239398084815319,0.0978170659497243,-2.393980848153199
PSKY,2018-02-15,2018-02-16,2018-04-03,57.0,52.86,0.0017160888763109,-0.0726315789473683,-0.0726315789473683,0.0978170659497243,-7.263157894736838
DVN,2018-02-20,2018-02-21,2018-04-05,31.13,32.29,0.0031673161243591,0.0372630902666237,0.037263090266624,0.0985985509512991,3.7263090266624
UPS,2018-04-26,2018-04-27,2018-06-11,113.07,116.85,0.0008988872576522,0.0334306182011143,0.0334306182011143,0.1016371822227424,3.343061820111437
PAYC,2018-05-01,2018-05-02,2018-06-14,104.94,113.67,0.0009680840453061,0.0831903945111491,0.0831903945111491,0.1015907397144304,8.319039451114918
CF,2018-05-02,2018-05-03,2018-06-15,37.42,44.58,0.0027110684929468,0.1913415285943345,0.1913415285943345,0.1014481830060704,19.13415285943345
DXCM,2018-05-02,2018-05-03,2018-06-15,19.5,24.93,0.0052024709233882,0.2784615384615385,0.2784615384615385,0.1014481830060704,27.846153846153857
NTAP,2018-05-23,2018-05-24,2018-07-09,64.0,79.39,0.0016154813079683,0.24046875,0.24046875,0.1033908037099744,24.046875
PYPL,2018-07-25,2018-07-26,2018-09-07,88.51,88.82,0.0012277504228105,0.0035024291040559,0.0035024291040559,0.1086681899229573,0.3502429104055959
VMC,2018-07-31,2018-08-01,2018-09-13,113.91,109.69,0.0009482614263323,-0.0370467913264858,-0.0370467913264858,0.1080164590735154,-3.7046791326485806
ADP,2018-08-01,2018-08-02,2018-09-14,131.49,147.46,0.0008222130271892,0.12145410297361,0.12145410297361,0.108112790945116,12.145410297361003
AIZ,2018-08-07,2018-08-08,2018-09-20,105.63,105.61,0.0010322152305215,-0.0001893401495787,-0.0001893401495786,0.1090328947999939,-0.0189340149578609
FANG,2018-08-08,2018-08-09,2018-09-21,133.0,128.55,0.0008203543099306,-0.0334586466165413,-0.0334586466165413,0.1091071232207703,-3.34586466165413
KDP,2018-08-08,2018-08-09,2018-09-21,23.77,23.8,0.0045901187724345,0.0012620950778292,0.0012620950778292,0.1091071232207703,0.1262095077829261
CSX,2018-10-16,2018-10-17,2018-11-29,24.33,23.92,0.0044868969828436,-0.0168516235100697,-0.0168516235100697,0.1091662035925851,-1.6851623510069746
