symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
OTIS,2021-04-26,2021-04-27,2021-06-09,76.5,80.75,0.0011221127952182285,0.05555555555555558,0.05555555555555558,0.08584162883419448,5.555555555555558
ADM,2021-04-27,2021-04-28,2021-06-10,62.3,67.23,0.0013875745767183082,0.0791332263242377,0.0791332263242377,0.0864458961295506,7.913322632423769
INVH,2021-04-29,2021-04-30,2021-06-14,34.72,37.81,0.0025052881935980994,0.0889976958525347,0.0889976958525347,0.086983606081726,8.89976958525347
TXT,2021-04-29,2021-04-30,2021-06-14,63.1,67.15,0.0013785040583474803,0.06418383518225057,0.06418383518225057,0.086983606081726,6.418383518225057
FTNT,2021-04-30,2021-05-03,2021-06-15,41.06,46.01,0.0021090485533059844,0.12055528494885515,0.12055528494885537,0.08659753359874373,12.055528494885536
TMUS,2021-05-05,2021-05-06,2021-06-18,133.68,144.7,0.0006516885609868317,0.08243566726511053,0.08243566726511053,0.08711772683271968,8.243566726511053
WAT,2021-05-05,2021-05-06,2021-06-18,310.0,342.71,0.00028102492526683765,0.10551612903225793,0.10551612903225793,0.08711772683271968,10.551612903225793
IRM,2021-05-06,2021-05-07,2021-06-21,41.0,45.36,0.0021415243999609273,0.10634146341463424,0.10634146341463402,0.08780250039839803,10.634146341463403
PYPL,2021-05-06,2021-05-07,2021-06-21,255.92,283.1,0.0003430857314723274,0.10620506408252584,0.10620506408252584,0.08780250039839803,10.620506408252584
ADI,2021-05-19,2021-05-20,2021-07-02,155.37,170.67,0.0005662376860774321,0.09847460899787586,0.09847460899787586,0.08797634928585063,9.847460899787585
ADBE,2021-06-18,2021-06-21,2021-08-03,565.99,621.28,0.00016492631988685745,0.09768723829042902,0.09768723829042902,0.09334664779276246,9.768723829042901
STT,2021-07-16,2021-07-19,2021-08-30,82.23,92.51,0.0011467597630444566,0.1250152012647452,0.1250152012647454,0.09429805531514567,12.501520126474542
CMG,2021-07-21,2021-07-22,2021-09-02,34.95,38.06,0.0027084363691585113,0.08898426323319031,0.08898426323319031,0.09465985110208998,8.89842632331903
DHR,2021-07-22,2021-07-23,2021-09-03,257.14,294.67,0.00036954222555533916,0.14595162168468545,0.14595162168468567,0.0950240878792999,14.595162168468567
MSCI,2021-07-27,2021-07-28,2021-09-09,588.91,652.86,0.0001616645979271396,0.10859044675756913,0.10859044675756913,0.09520589836527178,10.859044675756913
PNR,2021-07-27,2021-07-28,2021-09-09,72.39,76.2,0.0013151802509362037,0.05263157894736836,0.05263157894736836,0.09520589836527178,5.263157894736836
GRMN,2021-07-28,2021-07-29,2021-09-10,157.44,172.59,0.0006046201563424883,0.09622713414634143,0.09622713414634143,0.09519139741456135,9.622713414634143
IR,2021-07-29,2021-07-30,2021-09-13,48.24,54.0,0.0019869173572731992,0.11940298507462677,0.11940298507462677,0.09584889331485914,11.940298507462677
CHTR,2021-07-30,2021-08-02,2021-09-14,748.72998,761.859985,0.00012826232145981994,0.017536368718666928,0.017536368718666928,0.09603384538136454,1.7536368718666928
DXCM,2021-07-30,2021-08-02,2021-09-14,129.3,135.56,0.0007427211553083104,0.048414539829853,0.048414539829853,0.09603384538136454,4.8414539829853
BKNG,2021-08-05,2021-08-06,2021-09-20,2207.83,2340.74,4.442856293409608e-05,0.06019938129294378,0.06019938129294378,0.09809071410278535,6.019938129294378
WDC,2021-08-05,2021-08-06,2021-09-20,51.07,42.78,0.0019207110652591608,-0.16232621891521437,-0.16232621891521437,0.09809071410278535,-16.232621891521436
