,nav
2019-06-07,1.0279622259077694
2019-06-10,1.0279622259077694
2019-06-11,1.0279622259077694
2019-06-12,1.0279622259077694
2019-06-13,1.0279622259077694
2019-06-14,1.0279622259077694
2019-06-17,1.0279622259077694
2019-06-18,1.0279622259077694
2019-06-19,1.0279622259077694
2019-06-20,1.0279622259077694
2019-06-21,1.0279622259077694
2019-06-24,1.0279622259077694
2019-06-25,1.0279622259077694
2019-06-26,1.0279622259077694
2019-06-27,1.0279622259077694
2019-06-28,1.0279622259077694
2019-07-01,1.0279622259077694
2019-07-02,1.0279622259077694
2019-07-03,1.0279622259077694
2019-07-05,1.0279622259077694
2019-07-08,1.0279622259077694
2019-07-09,1.0279622259077694
2019-07-10,1.0279622259077694
2019-07-11,1.0279622259077694
2019-07-12,1.0279622259077694
2019-07-15,1.0279622259077694
2019-07-16,1.0279622259077694
2019-07-17,1.0279622259077694
2019-07-18,1.0279622259077694
2019-07-19,1.0279622259077694
2019-07-22,1.0279622259077694
2019-07-23,1.0279622259077694
2019-07-24,1.0279622259077694
2019-07-25,1.0279622259077694
2019-07-26,1.0279622259077694
2019-07-29,1.0279622259077694
2019-07-30,1.0279622259077694
2019-07-31,1.0279622259077694
2019-08-01,1.0279622259077694
2019-08-02,1.0279622259077694
2019-08-05,1.0279622259077694
2019-08-06,1.0279622259077694
2019-08-07,1.0279622259077694
2019-08-08,1.0279622259077694
2019-08-09,1.0279622259077694
2019-08-12,1.0279622259077694
2019-08-13,1.0279622259077694
2019-08-14,1.0279622259077694
2019-08-15,1.0279622259077694
2019-08-16,1.0279622259077694
2019-08-19,1.0279622259077694
2019-08-20,1.0279622259077694
2019-08-21,1.0279622259077694
2019-08-22,1.0279622259077694
2019-08-23,1.0279622259077694
2019-08-26,1.0279622259077694
2019-08-27,1.0279622259077694
2019-08-28,1.0279622259077694
2019-08-29,1.0279622259077694
2019-08-30,1.0279622259077694
2019-09-03,1.0279622259077694
2019-09-04,1.0279622259077694
2019-09-05,1.0279622259077694
2019-09-06,1.0279622259077694
2019-09-09,1.0279622259077694
2019-09-10,1.0279622259077694
2019-09-11,1.0279622259077694
2019-09-12,1.0279622259077694
2019-09-13,1.0279622259077694
2019-09-16,1.0279622259077694
2019-09-17,1.0279622259077694
2019-09-18,1.0279622259077694
2019-09-19,1.0279622259077694
2019-09-20,1.0279622259077694
2019-09-23,1.0279622259077694
2019-09-24,1.0279622259077694
2019-09-25,1.0279622259077694
2019-09-26,1.0279622259077694
2019-09-27,1.0279622259077694
2019-09-30,1.0279622259077694
2019-10-01,1.0279622259077694
2019-10-02,1.0279622259077694
2019-10-03,1.0279622259077694
2019-10-04,1.0279622259077694
2019-10-07,1.0279622259077694
2019-10-08,1.0279622259077694
2019-10-09,1.0279622259077694
2019-10-10,1.0279622259077694
2019-10-11,1.0279622259077694
2019-10-14,1.0279622259077694
2019-10-15,1.0279622259077694
2019-10-16,1.0279622259077694
2019-10-17,1.0279622259077694
2019-10-18,1.0279622259077694
2019-10-21,1.0279622259077694
2019-10-22,1.0279622259077694
2019-10-23,1.0279622259077694
2019-10-24,1.0279622259077694
2019-10-25,1.0279622259077694
2019-10-28,1.0279622259077694
2019-10-29,1.0279622259077694
2019-10-30,1.0279622259077694
2019-10-31,1.0279622259077694
2019-11-01,1.0279622259077694
2019-11-04,1.0279622259077694
2019-11-05,1.0279622259077694
2019-11-06,1.0279622259077694
2019-11-07,1.0279622259077694
2019-11-08,1.0279622259077694
2019-11-11,1.0279622259077694
2019-11-12,1.0279622259077694
2019-11-13,1.0279622259077694
2019-11-14,1.0279622259077694
2019-11-15,1.0279622259077694
2019-11-18,1.0279622259077694
2019-11-19,1.0279622259077694
2019-11-20,1.0279622259077694
2019-11-21,1.0279622259077694
2019-11-22,1.0279622259077694
2019-11-25,1.0279622259077694
2019-11-26,1.0279622259077694
2019-11-27,1.0279622259077694
2019-11-29,1.0279622259077694
2019-12-02,1.0279622259077694
2019-12-03,1.0279622259077694
2019-12-04,1.0279622259077694
2019-12-05,1.0279622259077694
2019-12-06,1.0279622259077694
2019-12-09,1.0279622259077694
2019-12-10,1.0279622259077694
2019-12-11,1.0279622259077694
2019-12-12,1.0279622259077694
2019-12-13,1.0279622259077694
2019-12-16,1.0279622259077694
2019-12-17,1.0279622259077694
2019-12-18,1.0279622259077694
2019-12-19,1.0279622259077694
2019-12-20,1.0279622259077694
2019-12-23,1.0279622259077694
2019-12-24,1.0279622259077694
2019-12-26,1.0279622259077694
2019-12-27,1.0279622259077694
2019-12-30,1.0279622259077694
2019-12-31,1.0279622259077694
2020-01-02,1.0279622259077694
2020-01-03,1.0279622259077694
2020-01-06,1.0279622259077694
2020-01-07,1.0279622259077694
2020-01-08,1.0279622259077694
2020-01-09,1.0273284455723422
2020-01-10,1.0303204783186612
2020-01-13,1.0315438217568114
2020-01-14,1.0331356421341635
2020-01-15,1.03484537513206
2020-01-16,1.035128158907009
2020-01-17,1.0350193163191113
2020-01-21,1.0367662792297172
2020-01-22,1.0392295893748913
2020-01-23,1.042256387651512
2020-01-24,1.040508676774332
2020-01-27,1.0393738714545309
2020-01-28,1.0410854897418003
2020-01-29,1.0421327155099087
2020-01-30,1.0427796958764433
2020-01-31,1.0355808255240115
2020-02-03,1.034238888096854
2020-02-04,1.0372039367559411
2020-02-05,1.044109617481778
2020-02-06,1.0468551304756328
2020-02-07,1.0453156927607785
2020-02-10,1.0503523661246073
2020-02-11,1.0534344330868417
2020-02-12,1.0585746896500283
2020-02-13,1.0529158865857409
2020-02-14,1.0549339149017638
2020-02-18,1.0531539767006826
2020-02-19,1.054916843092894
2020-02-20,1.0565136831386004
2020-02-21,1.0490824689531444
2020-02-24,1.0272810131311394
2020-02-25,1.0081622085289927
2020-02-26,1.008796991049717
2020-02-27,0.9858916285899599
2020-02-28,0.9794915572702656
2020-03-02,1.0019278279077382
2020-03-03,0.990195790843844
2020-03-04,1.0030611022073896
2020-03-05,0.9854303441434833
2020-03-06,0.9792784950252449
2020-03-09,0.9476019542816435
2020-03-10,0.9641876316624175
2020-03-11,0.9381313213700043
2020-03-12,0.8860083859213314
2020-03-13,0.9085613688910615
2020-03-16,0.867616389285961
2020-03-17,0.880715371748736
2020-03-18,0.8714765855673026
2020-03-19,0.8831505195904853
2020-03-20,0.8793917063587926
2020-03-23,0.8661967064880877
2020-03-24,0.8889274464457229
2020-03-25,0.8905052569971521
2020-03-26,0.901534135512015
2020-03-27,0.8993622127460408
2020-03-30,0.9022236348028004
2020-03-31,0.8998678455592835
2020-04-01,0.8998678455592835
2020-04-02,0.8998678455592835
2020-04-03,0.8998678455592835
2020-04-06,0.8998678455592835
2020-04-07,0.8998678455592835
2020-04-08,0.8998678455592835
2020-04-09,0.8998678455592835
2020-04-13,0.8998678455592835
2020-04-14,0.8998678455592835
2020-04-15,0.8998678455592835
2020-04-16,0.8998678455592835
2020-04-17,0.8998678455592835
2020-04-20,0.8998678455592835
2020-04-21,0.8998678455592835
2020-04-22,0.8998678455592835
2020-04-23,0.8998678455592835
2020-04-24,0.8998678455592835
2020-04-27,0.8998678455592835
2020-04-28,0.8998678455592835
2020-04-29,0.8998678455592835
2020-04-30,0.8998678455592835
2020-05-01,0.8998678455592835
2020-05-04,0.8998678455592835
2020-05-05,0.8998678455592835
2020-05-06,0.8998678455592835
2020-05-07,0.8998678455592835
2020-05-08,0.8998678455592835
2020-05-11,0.8998678455592835
2020-05-12,0.8998678455592835
2020-05-13,0.8998678455592835
2020-05-14,0.8998678455592835
2020-05-15,0.8998678455592835
2020-05-18,0.8998678455592835
2020-05-19,0.8998678455592835
2020-05-20,0.8998678455592835
2020-05-21,0.8998678455592835
2020-05-22,0.8998678455592835
2020-05-26,0.8998678455592835
2020-05-27,0.8998678455592835
2020-05-28,0.8998678455592835
2020-05-29,0.8998678455592835
2020-06-01,0.8998678455592835
2020-06-02,0.8998678455592835
2020-06-03,0.8998678455592835
2020-06-04,0.8998678455592835
2020-06-05,0.8998678455592835
2020-06-08,0.8998678455592835
2020-06-09,0.8998678455592835
2020-06-10,0.8998678455592835
2020-06-11,0.8998678455592835
2020-06-12,0.8998678455592835
2020-06-15,0.8998678455592835
2020-06-16,0.8998678455592835
2020-06-17,0.8998678455592835
2020-06-18,0.8998678455592835
2020-06-19,0.8998678455592835
2020-06-22,0.8998678455592835
2020-06-23,0.8998678455592835
2020-06-24,0.8998678455592835
2020-06-25,0.8998678455592835
2020-06-26,0.8998678455592835
2020-06-29,0.8998678455592835
2020-06-30,0.8998678455592835
2020-07-01,0.8998678455592835
2020-07-02,0.8998678455592835
2020-07-06,0.8998678455592835
2020-07-07,0.8998678455592835
2020-07-08,0.8998678455592835
2020-07-09,0.8998678455592835
2020-07-10,0.8998678455592835
2020-07-13,0.8998678455592835
2020-07-14,0.8998678455592835
2020-07-15,0.8998678455592835
2020-07-16,0.8998678455592835
2020-07-17,0.8998678455592835
2020-07-20,0.8998678455592835
2020-07-21,0.8998678455592835
2020-07-22,0.8998678455592835
2020-07-23,0.8998678455592835
2020-07-24,0.8998678455592835
2020-07-27,0.8998678455592835
2020-07-28,0.8998678455592835
2020-07-29,0.8998678455592835
2020-07-30,0.9011474741470054
2020-07-31,0.9018067897811445
2020-08-03,0.9048556422319274
2020-08-04,0.9058841511418325
2020-08-05,0.9081713525584156
2020-08-06,0.9081707226007616
2020-08-07,0.9071092166066024
2020-08-10,0.9071418835735121
2020-08-11,0.9095509578675397
2020-08-12,0.9147728204341272
2020-08-13,0.911822296071382
2020-08-14,0.9124077025341777
2020-08-17,0.9116291920751329
2020-08-18,0.9106075794923528
2020-08-19,0.9094705352270566
2020-08-20,0.9082510563634981
2020-08-21,0.9109805193069733
2020-08-24,0.9139775032908781
2020-08-25,0.9136894651644953
2020-08-26,0.9148679459932535
2020-08-27,0.9140556834774484
2020-08-28,0.9165544744848838
2020-08-31,0.9158801033511509
2020-09-01,0.9191935546201913
2020-09-02,0.9215317669799
2020-09-03,0.9138035841910624
2020-09-04,0.9132289788161685
2020-09-08,0.9077354628822761
2020-09-09,0.9113614766756751
2020-09-10,0.9092340852608127
2020-09-11,0.9108800015056635
2020-09-14,0.9109084306644164
2020-09-15,0.9109084306644164
2020-09-16,0.9109084306644164
2020-09-17,0.9109084306644164
2020-09-18,0.9109084306644164
2020-09-21,0.9109084306644164
2020-09-22,0.9109084306644164
2020-09-23,0.9109084306644164
2020-09-24,0.9109084306644164
2020-09-25,0.9109084306644164
2020-09-28,0.9109084306644164
2020-09-29,0.9109084306644164
2020-09-30,0.9109084306644164
2020-10-01,0.9109084306644164
2020-10-02,0.9109084306644164
2020-10-05,0.9109084306644164
2020-10-06,0.9109084306644164
2020-10-07,0.9109084306644164
2020-10-08,0.9109084306644164
2020-10-09,0.9109084306644164
2020-10-12,0.9109084306644164
2020-10-13,0.9109084306644164
2020-10-14,0.9109084306644164
2020-10-15,0.9109084306644164
2020-10-16,0.9109084306644164
2020-10-19,0.9109084306644164
2020-10-20,0.9109084306644164
2020-10-21,0.9109084306644164
2020-10-22,0.9109084306644164
2020-10-23,0.9109084306644164
2020-10-26,0.9109084306644164
2020-10-27,0.9109084306644164
2020-10-28,0.9109084306644164
2020-10-29,0.9108823942947066
2020-10-30,0.9107435646359099
2020-11-02,0.9194871211953022
2020-11-03,0.9290381914783703
2020-11-04,0.9297310961964811
2020-11-05,0.9409692356808931
2020-11-06,0.9386080234628777
2020-11-09,0.9419857697151903
2020-11-10,0.9499265999433619
2020-11-11,0.9527366159360648
2020-11-12,0.9449971561705076
2020-11-13,0.954972131314001
2020-11-16,0.9654207795555021
2020-11-17,0.9626009717257971
2020-11-18,0.9555550086476665
2020-11-19,0.9633251358653907
2020-11-20,0.9602042718785726
2020-11-23,0.9825534460656355
2020-11-24,1.00377745158037
2020-11-25,1.0249198266503081
2020-11-27,1.0209554497229931
2020-11-30,1.0124313682615123
2020-12-01,1.011493345134602
2020-12-02,0.9953095902834959
2020-12-03,1.004445687384079
2020-12-04,1.0137606453289343
2020-12-07,1.0366616265019972
2020-12-08,1.0371328796961643
2020-12-09,1.0298629800502144
2020-12-10,1.0320636459362644
2020-12-11,1.0360875238198235
2020-12-14,1.0385115545875423
2020-12-15,1.0373816575522343
2020-12-16,1.0368070457807401
2020-12-17,1.0440015842373895
2020-12-18,1.0388314412520705
2020-12-21,1.049907315330013
2020-12-22,1.0501367729528641
2020-12-23,1.0529751438707313
2020-12-24,1.048333132404085
2020-12-28,1.0391698474420383
2020-12-29,1.033725382433654
2020-12-30,1.0360475052717055
2020-12-31,1.0305174948685354
2021-01-04,1.0277990448697587
2021-01-05,1.0282322742617664
2021-01-06,1.0283161251118325
2021-01-07,1.0283301002535101
2021-01-08,1.027952771428213
2021-01-11,1.0283021499701548
2021-01-12,1.0296158132878555
2021-01-13,1.0282741996867995
2021-01-14,1.02916860875417
2021-01-15,1.0275195420362053
2021-01-19,1.026988486652454
2021-01-20,1.026988486652454
2021-01-21,1.026988486652454
2021-01-22,1.026988486652454
2021-01-25,1.026988486652454
2021-01-26,1.026988486652454
2021-01-27,1.026988486652454
2021-01-28,1.026988486652454
2021-01-29,1.022510198822787
2021-02-01,1.0229527969011907
2021-02-02,1.0245622444590226
2021-02-03,1.023170072321498
2021-02-04,1.0235120799275372
2021-02-05,1.0226404393470767
2021-02-08,1.0241192659033256
2021-02-09,1.023075423588518
2021-02-10,1.023606014908001
2021-02-11,1.023072118013237
2021-02-12,1.0238482945522318
2021-02-16,1.0211317767913535
2021-02-17,1.024013599062864
2021-02-18,1.0237909583405753
2021-02-19,1.0234246159217906
2021-02-22,1.018230434648618
2021-02-23,1.0136405761429061
2021-02-24,1.018975009593049
2021-02-25,1.0065490497707348
2021-02-26,1.0111139799052211
2021-03-01,1.0193274146160665
2021-03-02,1.0130485555525253
2021-03-03,0.9999690741147065
2021-03-04,0.9809471410343094
2021-03-05,0.9932543198656014
2021-03-08,0.9891473385094981
2021-03-09,1.0008879050502575
2021-03-10,1.0014977968902672
2021-03-11,1.0086554727059491
2021-03-12,1.0063377910416575
2021-03-15,1.00966413127143
2021-03-16,1.0127957817262565
2021-03-17,1.015958594885329
2021-03-18,1.0051536017721818
2021-03-19,1.0067799005154943
2021-03-22,1.010931062392438
2021-03-23,1.0024892488537724
2021-03-24,1.0003258183369597
2021-03-25,1.001171708377295
2021-03-26,1.0165644157165301
2021-03-29,1.0064678377687175
2021-03-30,1.0119268665029861
2021-03-31,1.0193394272259308
2021-04-01,1.0264600803055615
2021-04-05,1.0276109816028778
2021-04-06,1.0263468950031935
2021-04-07,1.025399266856033
2021-04-08,1.0272867924245899
2021-04-09,1.0296507873022165
2021-04-12,1.030226544214832
2021-04-13,1.0311172439399152
2021-04-14,1.0301922986220922
2021-04-15,1.0312103390855403
2021-04-16,1.0301262310993904
2021-04-19,1.0288228990606398
2021-04-20,1.0279490059194498
2021-04-21,1.027324367522998
2021-04-22,1.0268078396182396
2021-04-23,1.027168207923885
2021-04-26,1.0300995460103337
2021-04-27,1.0373507535546072
2021-04-28,1.0382295382289635
2021-04-29,1.043803272980712
2021-04-30,1.0391704031849247
2021-05-03,1.0450701174622363
2021-05-04,1.0447554225392235
2021-05-05,1.0454127219926361
2021-05-06,1.0536300047807763
2021-05-07,1.0604544188612497
2021-05-10,1.0534691882612837
2021-05-11,1.0509836703048863
2021-05-12,1.0265850024281518
2021-05-13,1.0432887071355583
2021-05-14,1.066860417394067
2021-05-17,1.0726902143264303
2021-05-18,1.0585394776377188
2021-05-19,1.0557161914302076
2021-05-20,1.0662459977896253
2021-05-21,1.062607743270224
2021-05-24,1.0785883289145635
2021-05-25,1.074537838145385
2021-05-26,1.081586303582295
2021-05-27,1.0840030980667623
2021-05-28,1.086410362557558
2021-06-01,1.0905672025958353
2021-06-02,1.0938956319091728
2021-06-03,1.0922082333861947
2021-06-04,1.105594770386269
2021-06-07,1.105853528594794
2021-06-08,1.1168925010568325
2021-06-09,1.1179652391779908
2021-06-10,1.1206557669237487
2021-06-11,1.1208783283345758
2021-06-14,1.1212582192040677
2021-06-15,1.121056289846496
2021-06-16,1.1176672231763045
2021-06-17,1.1234018346559906
2021-06-18,1.1178787454340051
2021-06-21,1.1214938991729073
2021-06-22,1.1226058369074408
2021-06-23,1.1223341486569685
2021-06-24,1.1249296722356366
2021-06-25,1.1255116364488462
2021-06-28,1.1286668146790975
2021-06-29,1.1294583982823212
2021-06-30,1.129045965429118
2021-07-01,1.1272028317966496
2021-07-02,1.1294276738336222
2021-07-06,1.1300593416387887
2021-07-07,1.1315222380961854
2021-07-08,1.1315519248337649
2021-07-09,1.1313127816699289
2021-07-12,1.1306035984944154
2021-07-13,1.1313968940930712
2021-07-14,1.132026912635039
2021-07-15,1.13158820862414
2021-07-16,1.131576663781748
2021-07-19,1.1279271368022905
2021-07-20,1.1326738914024173
2021-07-21,1.1359182132250798
2021-07-22,1.140289054551599
2021-07-23,1.143322560237682
2021-07-26,1.1417604492101925
2021-07-27,1.1424707803832614
2021-07-28,1.1422967689747363
2021-07-29,1.1501867197783098
2021-07-30,1.1524061445763745
2021-08-02,1.1535941653304205
2021-08-03,1.1712157015960256
2021-08-04,1.1729459909519386
2021-08-05,1.177088569233424
2021-08-06,1.1802274223273685
2021-08-09,1.1759174228356335
2021-08-10,1.1760734225299199
2021-08-11,1.182219404429197
2021-08-12,1.1776917169857037
2021-08-13,1.181695030297882
2021-08-16,1.180295596047698
2021-08-17,1.1695975657771418
2021-08-18,1.1587863282081188
2021-08-19,1.1541447040134616
2021-08-20,1.1663337938100182
2021-08-23,1.1780717751254712
2021-08-24,1.1932596985760948
2021-08-25,1.206473635573059
2021-08-26,1.1942671031494936
2021-08-27,1.2065651809793998
2021-08-30,1.210540048367212
2021-08-31,1.2091938376654716
2021-09-01,1.2131072814102035
2021-09-02,1.2194055845193839
2021-09-03,1.2172102185370073
2021-09-07,1.2170041620819232
2021-09-08,1.2142688588501336
2021-09-09,1.2150009114950167
2021-09-10,1.2138006329729913
2021-09-13,1.2104253064142552
2021-09-14,1.2072212137044553
2021-09-15,1.211984228558263
2021-09-16,1.2115882438362344
2021-09-17,1.209372337307012
2021-09-20,1.2055353348752984
2021-09-21,1.2095818997225591
2021-09-22,1.2099363047483975
2021-09-23,1.2126710420373308
2021-09-24,1.2130677640811798
2021-09-27,1.2122108444664657
2021-09-28,1.2092063361877152
2021-09-29,1.2092063361877152
2021-09-30,1.2092063361877152
2021-10-01,1.2092063361877152
2021-10-04,1.2092063361877152
2021-10-05,1.2092063361877152
2021-10-06,1.2092063361877152
2021-10-07,1.2092063361877152
2021-10-08,1.2092063361877152
2021-10-11,1.2092063361877152
2021-10-12,1.2092063361877152
2021-10-13,1.2092063361877152
2021-10-14,1.2092063361877152
2021-10-15,1.2092063361877152
2021-10-18,1.2092063361877152
2021-10-19,1.2092063361877152
2021-10-20,1.2092063361877152
2021-10-21,1.2092063361877152
2021-10-22,1.2092063361877152
2021-10-25,1.2092063361877152
2021-10-26,1.2092063361877152
2021-10-27,1.2092063361877152
2021-10-28,1.2092063361877152
2021-10-29,1.2124812344181704
2021-11-01,1.2144163909218961
2021-11-02,1.2211356811002456
2021-11-03,1.2220901690251442
2021-11-04,1.223638814348169
2021-11-05,1.221489878414994
2021-11-08,1.219645088406697
2021-11-09,1.2200811330716976
2021-11-10,1.2121389420588307
2021-11-11,1.2143879902408332
2021-11-12,1.2195879676373749
2021-11-15,1.2169750065457563
2021-11-16,1.2210655390513832
2021-11-17,1.2193317354074171
2021-11-18,1.2194846183373897
2021-11-19,1.2116667084435868
2021-11-22,1.2158752284916323
2021-11-23,1.2290901014403222
2021-11-24,1.2292908269093974
2021-11-26,1.2137156282424142
2021-11-29,1.2190604982852704
2021-11-30,1.2085304474559595
2021-12-01,1.2184833803494302
2021-12-02,1.2280665295539985
2021-12-03,1.217834160794585
2021-12-06,1.2255697827068432
2021-12-07,1.2394182002520102
2021-12-08,1.2426277234647873
2021-12-09,1.2419669799995918
2021-12-10,1.2470394919114098
2021-12-13,1.2401388105847584
2021-12-14,1.2387679504979627
2021-12-15,1.2473328076091716
2021-12-16,1.2411834676260747
2021-12-17,1.2429001255881769
2021-12-20,1.2377723252266075
2021-12-21,1.2445182245243165
2021-12-22,1.2441659000351688
2021-12-23,1.2460507355907708
2021-12-27,1.2451467838447168
2021-12-28,1.2439879946383392
2021-12-29,1.2438148974954777
2021-12-30,1.2448150143208991
2021-12-31,1.2427955476541828
2022-01-03,1.2397086486064879
2022-01-04,1.2353139044793957
2022-01-05,1.2305537330507073
2022-01-06,1.2344965013047724
2022-01-07,1.2352177394000283
2022-01-10,1.2369054365429268
2022-01-11,1.2386412162255094
2022-01-12,1.2347272974952543
2022-01-13,1.2284429095585918
2022-01-14,1.229308395272899
2022-01-18,1.2274572174950755
2022-01-19,1.2274572174950755
2022-01-20,1.2274572174950755
2022-01-21,1.2274572174950755
2022-01-24,1.2274572174950755
2022-01-25,1.2352286666385548
2022-01-26,1.234840239728513
2022-01-27,1.2352913718618699
2022-01-28,1.2383994389054602
2022-01-31,1.2369233331026281
2022-02-01,1.241387772781093
2022-02-02,1.2460782768187066
2022-02-03,1.2433102514367496
2022-02-04,1.2476424276570972
2022-02-07,1.2520341626534874
2022-02-08,1.2525141908384738
2022-02-09,1.2578459442630323
2022-02-10,1.2517778927156833
2022-02-11,1.2515490675379022
2022-02-14,1.245764299186726
2022-02-15,1.2490566002076715
2022-02-16,1.2560347363689055
2022-02-17,1.2483653051822006
2022-02-18,1.2476846682275085
2022-02-22,1.2403207537006056
2022-02-23,1.2358283641750278
2022-02-24,1.2442943842952017
2022-02-25,1.2666653527781566
2022-02-28,1.2715607891973868
2022-03-01,1.25554755209305
2022-03-02,1.2732176269099882
2022-03-03,1.268942081828846
2022-03-04,1.2711290401257131
2022-03-07,1.2615305513266475
2022-03-08,1.2522947398051039
2022-03-09,1.2707786115476278
2022-03-10,1.2687384314078005
2022-03-11,1.2669819762593302
2022-03-14,1.2608848951329146
2022-03-15,1.265855938951998
2022-03-16,1.2960224032829393
2022-03-17,1.3024508450221028
2022-03-18,1.3149655146305355
2022-03-21,1.3114676029324916
2022-03-22,1.323401899220606
2022-03-23,1.3133283750411273
2022-03-24,1.323208723457111
2022-03-25,1.316188653357005
2022-03-28,1.3267317633168447
2022-03-29,1.3431156788498826
2022-03-30,1.3303195205088767
2022-03-31,1.3272991996884878
2022-04-01,1.333407841006673
2022-04-04,1.3316483628163367
2022-04-05,1.3163918289343055
2022-04-06,1.3106170616716506
2022-04-07,1.3131004786829323
2022-04-08,1.3109902929451318
2022-04-11,1.3101405414100045
2022-04-12,1.3100476014164106
2022-04-13,1.3106052413779734
2022-04-14,1.3076178844410298
2022-04-18,1.308972152919111
2022-04-19,1.3110699413459423
2022-04-20,1.3116939670172152
2022-04-21,1.3086667786544455
2022-04-22,1.3066619302212077
2022-04-25,1.3076046072990877
2022-04-26,1.3035683561487283
2022-04-27,1.3065039827183231
2022-04-28,1.3176073651220526
2022-04-29,1.3073661338428395
2022-05-02,1.312838729769578
2022-05-03,1.3204461693455278
2022-05-04,1.3316800457129923
2022-05-05,1.3203131913059398
2022-05-06,1.3185377376897356
2022-05-09,1.294937316553018
2022-05-10,1.2971618031385335
2022-05-11,1.2919761403834746
2022-05-12,1.2943939650225027
2022-05-13,1.3042186994573797
2022-05-16,1.3077554012798625
2022-05-17,1.315531247289702
2022-05-18,1.3045538790347457
2022-05-19,1.3004677404918108
2022-05-20,1.2971173880454527
2022-05-23,1.3040167770675168
2022-05-24,1.2976301527969505
2022-05-25,1.3092442388915293
2022-05-26,1.3133941623016292
2022-05-27,1.3295843133725513
2022-05-31,1.3231775818014273
2022-06-01,1.3191040001150136
2022-06-02,1.335764569819046
2022-06-03,1.3288741610737393
2022-06-06,1.3303824551173014
2022-06-07,1.3415046097143835
2022-06-08,1.3307919839428552
2022-06-09,1.3151796540097416
2022-06-10,1.2973385049036343
2022-06-13,1.2735809871084796
2022-06-14,1.2723486976445078
2022-06-15,1.2812069190100361
2022-06-16,1.2637658902530915
2022-06-17,1.2713114413192073
2022-06-21,1.278359107610246
2022-06-22,1.2780826512658747
2022-06-23,1.290418678443117
2022-06-24,1.300382340491643
2022-06-27,1.2925405135707064
2022-06-28,1.2784222385391837
2022-06-29,1.281236942591684
2022-06-30,1.2786854118820339
2022-07-01,1.2846643424920405
2022-07-05,1.2901960731880109
2022-07-06,1.2927845499226824
2022-07-07,1.2962108352789432
2022-07-08,1.294871560202162
2022-07-11,1.2938504203195351
2022-07-12,1.2886154245955925
2022-07-13,1.2877678665665113
2022-07-14,1.288761451796944
2022-07-15,1.2887330231516654
2022-07-18,1.2836547037812414
2022-07-19,1.2882092386570883
2022-07-20,1.2900661373838238
