ticker,interval,ts,open,high,low,close,volume,trade_state,last_synced_at,date
IP,1d,2025-12-09T00:00:00,38.27,38.53,37.53,37.58,4599619.0,normal,2025-12-10T10:49:28.305435Z,2025-12-09
IP,1d,2025-12-08T00:00:00,38.92,39.08,38.37,38.51,3716022.0,normal,2025-12-10T10:49:28.305435Z,2025-12-08
IP,1d,2025-12-05T00:00:00,38.95,39.66,38.68,39.06,3397333.0,normal,2025-12-10T10:49:28.305435Z,2025-12-05
IP,1d,2025-12-04T00:00:00,39.16,39.48,38.94,39.13,4444749.0,normal,2025-12-10T10:49:28.305435Z,2025-12-04
IP,1d,2025-12-03T00:00:00,38.2,39.24,38.07,39.22,4949235.0,normal,2025-12-10T10:49:28.305435Z,2025-12-03
IP,1d,2025-12-02T00:00:00,38.68,38.69,37.4,37.85,6193219.0,normal,2025-12-10T10:49:28.305435Z,2025-12-02
IP,1d,2025-12-01T00:00:00,39.2,39.47,38.81,39.19,3201140.0,normal,2025-12-10T10:49:28.305435Z,2025-12-01
IP,1d,2025-11-28T00:00:00,39.14,39.7,38.98,39.48,1681400.0,normal,2025-12-10T10:49:28.305435Z,2025-11-28
IP,1d,2025-11-26T00:00:00,39.03,39.45,38.67,39.36,3301277.0,normal,2025-12-10T10:49:28.305435Z,2025-11-26
IP,1d,2025-11-25T00:00:00,37.89,39.32,37.89,39.13,5149300.0,normal,2025-12-10T10:49:28.305435Z,2025-11-25
IP,1d,2025-11-24T00:00:00,38.3,38.5,37.55,37.59,8743400.0,normal,2025-12-10T10:49:28.305435Z,2025-11-24
IP,1d,2025-11-21T00:00:00,35.88,38.1,35.82,37.67,5525204.0,normal,2025-12-10T10:49:28.305435Z,2025-11-21
IP,1d,2025-11-20T00:00:00,36.59,36.83,35.56,35.6,4366519.0,normal,2025-12-10T10:49:28.305435Z,2025-11-20
IP,1d,2025-11-19T00:00:00,36.87,37.1,35.98,36.39,4073500.0,normal,2025-12-10T10:49:28.305435Z,2025-11-19
IP,1d,2025-11-18T00:00:00,36.67,37.56,36.51,36.85,5337400.0,normal,2025-12-10T10:49:28.305435Z,2025-11-18
IP,1d,2025-11-17T00:00:00,37.21,37.28,36.6,36.69,4240135.0,normal,2025-12-10T10:49:28.305435Z,2025-11-17
IP,1d,2025-11-14T00:00:00,37.11,37.39,36.63,37.35,3707781.0,normal,2025-12-10T10:49:28.305435Z,2025-11-14
IP,1d,2025-11-13T00:00:00,38.38,38.98,37.78,37.89,4020800.0,normal,2025-12-10T10:49:28.305435Z,2025-11-13
IP,1d,2025-11-12T00:00:00,38.65,39.06,38.14,38.17,4444233.0,normal,2025-12-10T10:49:28.305435Z,2025-11-12
IP,1d,2025-11-11T00:00:00,38.19,38.72,38.02,38.5,4025216.0,normal,2025-12-10T10:49:28.305435Z,2025-11-11
IP,1d,2025-11-10T00:00:00,38.1,38.16,37.03,37.93,5067266.0,normal,2025-12-10T10:49:28.305435Z,2025-11-10
