ticker,interval,ts,open,high,low,close,volume,trade_state,last_synced_at,date
TPL,1d,2025-12-09T00:00:00,904.0,912.49,875.69,880.82,96635.0,normal,2025-12-10T10:25:45.385993Z,2025-12-09
TPL,1d,2025-12-08T00:00:00,915.06,924.75,894.21,904.15,142070.0,normal,2025-12-10T10:25:45.385993Z,2025-12-08
TPL,1d,2025-12-05T00:00:00,911.7,934.46,910.94,925.08,97000.0,normal,2025-12-10T10:25:45.385993Z,2025-12-05
TPL,1d,2025-12-04T00:00:00,906.17,923.96,898.18,919.75,104487.0,normal,2025-12-10T10:25:45.385993Z,2025-12-04
TPL,1d,2025-12-03T00:00:00,869.5,918.51,863.75,914.72,132600.0,normal,2025-12-10T10:25:45.385993Z,2025-12-03
TPL,1d,2025-12-02T00:00:00,873.68,879.0,852.57,864.67,153300.0,normal,2025-12-10T10:25:45.385993Z,2025-12-02
TPL,1d,2025-12-01T00:00:00,863.53,872.77,852.68,853.74,137548.0,normal,2025-12-10T10:25:45.385993Z,2025-12-01
TPL,1d,2025-11-28T00:00:00,865.0,873.7,857.86,864.29,45500.0,normal,2025-12-10T10:25:45.385993Z,2025-11-28
TPL,1d,2025-11-26T00:00:00,866.0,876.55,860.0,862.91,89234.0,normal,2025-12-10T10:25:45.385993Z,2025-11-26
TPL,1d,2025-11-25T00:00:00,872.5,875.06,838.27,864.41,168345.0,normal,2025-12-10T10:25:45.385993Z,2025-11-25
TPL,1d,2025-11-24T00:00:00,890.31,896.24,872.41,876.72,261000.0,normal,2025-12-10T10:25:45.385993Z,2025-11-24
TPL,1d,2025-11-21T00:00:00,883.14,909.82,880.5,896.43,133818.0,normal,2025-12-10T10:25:45.385993Z,2025-11-21
TPL,1d,2025-11-20T00:00:00,914.37,924.0,882.34,883.56,117285.0,normal,2025-12-10T10:25:45.385993Z,2025-11-20
TPL,1d,2025-11-19T00:00:00,901.71,915.51,894.79,905.76,87408.0,normal,2025-12-10T10:25:45.385993Z,2025-11-19
TPL,1d,2025-11-18T00:00:00,936.05,946.0,892.0,920.12,135988.0,normal,2025-12-10T10:25:45.385993Z,2025-11-18
TPL,1d,2025-11-17T00:00:00,1020.0,1022.77,953.75,957.47,171300.0,normal,2025-12-10T10:25:45.385993Z,2025-11-17
TPL,1d,2025-11-14T00:00:00,978.58,1032.49,978.58,1022.65,144924.0,normal,2025-12-10T10:25:45.385993Z,2025-11-14
TPL,1d,2025-11-13T00:00:00,1000.0,1026.13,986.5,988.97,126800.0,normal,2025-12-10T10:25:45.385993Z,2025-11-13
TPL,1d,2025-11-12T00:00:00,980.91,1009.72,980.91,1006.4,124345.0,normal,2025-12-10T10:25:45.385993Z,2025-11-12
TPL,1d,2025-11-11T00:00:00,998.41,1006.81,985.1,989.19,68600.0,normal,2025-12-10T10:25:45.385993Z,2025-11-11
TPL,1d,2025-11-10T00:00:00,985.69,1000.0,960.0,993.86,98800.0,normal,2025-12-10T10:25:45.385993Z,2025-11-10
TPL,1d,2025-11-07T00:00:00,1019.93,1019.93,937.64,981.69,173800.0,normal,2025-12-10T10:25:45.385993Z,2025-11-07
TPL,1d,2025-11-06T00:00:00,917.0,1048.88,917.0,1011.13,325000.0,normal,2025-12-10T10:25:45.385993Z,2025-11-06
TPL,1d,2025-11-05T00:00:00,907.45,936.76,907.08,919.05,94006.0,normal,2025-12-10T10:25:45.385993Z,2025-11-05
TPL,1d,2025-11-04T00:00:00,915.0,923.7,900.02,914.43,88800.0,normal,2025-12-10T10:25:45.385993Z,2025-11-04
TPL,1d,2025-11-03T00:00:00,943.0,943.41,916.34,924.66,104800.0,normal,2025-12-10T10:25:45.385993Z,2025-11-03
TPL,1d,2025-10-31T00:00:00,925.91,950.0,925.91,943.38,167100.0,normal,2025-12-10T10:25:45.385993Z,2025-10-31
TPL,1d,2025-10-30T00:00:00,925.7,948.75,925.7,928.5,110300.0,normal,2025-12-10T10:25:45.385993Z,2025-10-30
TPL,1d,2025-10-29T00:00:00,915.0,940.69,911.19,924.4,95600.0,normal,2025-12-10T10:25:45.385993Z,2025-10-29
TPL,1d,2025-10-28T00:00:00,927.0,929.63,913.06,915.01,78600.0,normal,2025-12-10T10:25:45.385993Z,2025-10-28
TPL,1d,2025-10-27T00:00:00,936.62,941.36,922.09,929.4,65200.0,normal,2025-12-10T10:25:45.385993Z,2025-10-27
TPL,1d,2025-10-24T00:00:00,945.0,952.26,928.33,928.63,72900.0,normal,2025-12-10T10:25:45.385993Z,2025-10-24
TPL,1d,2025-10-23T00:00:00,957.35,957.35,935.7,937.64,75500.0,normal,2025-12-10T10:25:45.385993Z,2025-10-23
TPL,1d,2025-10-22T00:00:00,930.88,937.03,909.82,925.86,141300.0,normal,2025-12-10T10:25:45.385993Z,2025-10-22
TPL,1d,2025-10-21T00:00:00,929.86,949.92,928.63,928.63,94500.0,normal,2025-12-10T10:25:45.385993Z,2025-10-21
TPL,1d,2025-10-20T00:00:00,948.59,953.25,932.96,934.46,128100.0,normal,2025-12-10T10:25:45.385993Z,2025-10-20
TPL,1d,2025-10-17T00:00:00,931.26,940.14,918.54,938.98,140100.0,normal,2025-12-10T10:25:45.385993Z,2025-10-17
TPL,1d,2025-10-16T00:00:00,926.54,944.85,919.32,938.18,155300.0,normal,2025-12-10T10:25:45.385993Z,2025-10-16
TPL,1d,2025-10-15T00:00:00,915.0,943.44,915.0,926.75,146900.0,normal,2025-12-10T10:25:45.385993Z,2025-10-15
TPL,1d,2025-10-14T00:00:00,874.3,920.71,862.53,907.52,138600.0,normal,2025-12-10T10:25:45.385993Z,2025-10-14
TPL,1d,2025-10-13T00:00:00,897.62,911.25,890.13,892.23,105700.0,normal,2025-12-10T10:25:45.385993Z,2025-10-13
TPL,1d,2025-10-10T00:00:00,900.0,911.26,880.0,889.25,137200.0,normal,2025-12-10T10:25:45.385993Z,2025-10-10
TPL,1d,2025-10-09T00:00:00,950.72,962.21,906.25,909.79,124100.0,normal,2025-12-10T10:25:45.385993Z,2025-10-09
TPL,1d,2025-10-08T00:00:00,965.91,965.91,930.0,952.92,121300.0,normal,2025-12-10T10:25:45.385993Z,2025-10-08
TPL,1d,2025-10-07T00:00:00,975.4,975.4,947.27,959.61,81900.0,normal,2025-12-10T10:25:45.385993Z,2025-10-07
TPL,1d,2025-10-06T00:00:00,954.02,983.23,947.17,975.4,135800.0,normal,2025-12-10T10:25:45.385993Z,2025-10-06
TPL,1d,2025-10-03T00:00:00,968.05,980.0,943.92,945.89,115000.0,normal,2025-12-10T10:25:45.385993Z,2025-10-03
TPL,1d,2025-10-02T00:00:00,957.82,975.8,954.02,967.74,122500.0,normal,2025-12-10T10:25:45.385993Z,2025-10-02
TPL,1d,2025-10-01T00:00:00,928.23,963.31,926.62,957.98,132800.0,normal,2025-12-10T10:25:45.385993Z,2025-10-01
TPL,1d,2025-09-30T00:00:00,909.93,937.47,905.67,933.64,122100.0,normal,2025-12-10T10:25:45.385993Z,2025-09-30
TPL,1d,2025-09-29T00:00:00,945.93,945.93,917.99,920.64,95300.0,normal,2025-12-10T10:25:45.385993Z,2025-09-29
TPL,1d,2025-09-26T00:00:00,926.45,962.68,926.45,954.28,127500.0,normal,2025-12-10T10:25:45.385993Z,2025-09-26
TPL,1d,2025-09-25T00:00:00,934.83,936.79,918.73,925.57,98700.0,normal,2025-12-10T10:25:45.385993Z,2025-09-25
TPL,1d,2025-09-24T00:00:00,946.01,960.97,934.3,935.0,130700.0,normal,2025-12-10T10:25:45.385993Z,2025-09-24
