ticker,interval,ts,open,high,low,close,volume,trade_state,last_synced_at,date
MO,1d,2025-12-09T00:00:00,58.33,58.55,57.95,58.18,5700903.0,normal,2025-12-10T10:49:47.272274Z,2025-12-09
MO,1d,2025-12-08T00:00:00,57.95,58.2,57.57,58.11,6814700.0,normal,2025-12-10T10:49:47.272274Z,2025-12-08
MO,1d,2025-12-05T00:00:00,58.2,58.45,57.92,57.99,5746700.0,normal,2025-12-10T10:49:47.272274Z,2025-12-05
MO,1d,2025-12-04T00:00:00,58.57,58.66,57.99,58.34,6733814.0,normal,2025-12-10T10:49:47.272274Z,2025-12-04
MO,1d,2025-12-03T00:00:00,59.01,59.34,58.35,58.41,9344400.0,normal,2025-12-10T10:49:47.272274Z,2025-12-03
MO,1d,2025-12-02T00:00:00,59.11,59.35,58.48,58.82,8318800.0,normal,2025-12-10T10:49:47.272274Z,2025-12-02
MO,1d,2025-12-01T00:00:00,59.0,59.18,58.7,59.14,7823400.0,normal,2025-12-10T10:49:47.272274Z,2025-12-01
MO,1d,2025-11-28T00:00:00,58.69,59.01,58.68,59.01,3207238.0,normal,2025-12-10T10:49:47.272274Z,2025-11-28
MO,1d,2025-11-26T00:00:00,58.5,58.9,58.4,58.69,5909711.0,normal,2025-12-10T10:49:47.272274Z,2025-11-26
MO,1d,2025-11-25T00:00:00,57.72,58.44,57.45,58.34,9621315.0,normal,2025-12-10T10:49:47.272274Z,2025-11-25
MO,1d,2025-11-24T00:00:00,58.3,58.47,57.08,57.33,12757815.0,normal,2025-12-10T10:49:47.272274Z,2025-11-24
MO,1d,2025-11-21T00:00:00,58.39,58.95,58.05,58.19,9461023.0,normal,2025-12-10T10:49:47.272274Z,2025-11-21
MO,1d,2025-11-20T00:00:00,58.44,58.66,58.0,58.18,6158729.0,normal,2025-12-10T10:49:47.272274Z,2025-11-20
MO,1d,2025-11-19T00:00:00,58.74,59.09,58.45,58.61,5915010.0,normal,2025-12-10T10:49:47.272274Z,2025-11-19
MO,1d,2025-11-18T00:00:00,58.5,59.27,58.38,58.94,9548800.0,normal,2025-12-10T10:49:47.272274Z,2025-11-18
MO,1d,2025-11-17T00:00:00,58.24,58.49,57.92,58.13,9692506.0,normal,2025-12-10T10:49:47.272274Z,2025-11-17
MO,1d,2025-11-14T00:00:00,58.0,58.3,57.37,58.19,7788000.0,normal,2025-12-10T10:49:47.272274Z,2025-11-14
MO,1d,2025-11-13T00:00:00,58.2,58.28,57.54,57.81,7925224.0,normal,2025-12-10T10:49:47.272274Z,2025-11-13
MO,1d,2025-11-12T00:00:00,58.4,58.8,58.03,58.05,8902000.0,normal,2025-12-10T10:49:47.272274Z,2025-11-12
MO,1d,2025-11-11T00:00:00,57.8,58.74,57.77,58.41,6974843.0,normal,2025-12-10T10:49:47.272274Z,2025-11-11
MO,1d,2025-11-10T00:00:00,57.85,57.9,57.26,57.55,7814300.0,normal,2025-12-10T10:49:47.272274Z,2025-11-10
MO,1d,2025-11-07T00:00:00,57.59,58.13,57.15,58.03,8937443.0,normal,2025-12-10T10:49:47.272274Z,2025-11-07
MO,1d,2025-11-06T00:00:00,57.05,57.73,56.8,57.27,7864600.0,normal,2025-12-10T10:49:47.272274Z,2025-11-06
MO,1d,2025-11-05T00:00:00,57.6,58.17,56.89,57.16,8448446.0,normal,2025-12-10T10:49:47.272274Z,2025-11-05
MO,1d,2025-11-04T00:00:00,57.09,57.38,56.42,57.31,9866049.0,normal,2025-12-10T10:49:47.272274Z,2025-11-04
MO,1d,2025-11-03T00:00:00,56.42,57.0,56.18,56.67,12745014.0,normal,2025-12-10T10:49:47.272274Z,2025-11-03
MO,1d,2025-10-31T00:00:00,57.16,58.08,56.33,56.38,15679937.0,normal,2025-12-10T10:49:47.272274Z,2025-10-31
MO,1d,2025-10-30T00:00:00,59.17,59.5,56.5,57.13,24613839.0,normal,2025-12-10T10:49:47.272274Z,2025-10-30
MO,1d,2025-10-29T00:00:00,63.02,63.39,61.9,61.97,10276100.0,normal,2025-12-10T10:49:47.272274Z,2025-10-29
MO,1d,2025-10-28T00:00:00,63.7,63.98,63.21,63.28,6000600.0,normal,2025-12-10T10:49:47.272274Z,2025-10-28
MO,1d,2025-10-27T00:00:00,64.42,64.42,63.59,63.74,7713008.0,normal,2025-12-10T10:49:47.272274Z,2025-10-27
MO,1d,2025-10-24T00:00:00,64.54,64.97,64.54,64.67,4489700.0,normal,2025-12-10T10:49:47.272274Z,2025-10-24
MO,1d,2025-10-23T00:00:00,64.66,64.83,64.2,64.57,5163200.0,normal,2025-12-10T10:49:47.272274Z,2025-10-23
MO,1d,2025-10-22T00:00:00,64.1,64.54,63.78,64.43,6025902.0,normal,2025-12-10T10:49:47.272274Z,2025-10-22
MO,1d,2025-10-21T00:00:00,64.45,64.58,62.95,63.75,9162426.0,normal,2025-12-10T10:49:47.272274Z,2025-10-21
MO,1d,2025-10-20T00:00:00,65.1,65.2,64.12,64.4,6209000.0,normal,2025-12-10T10:49:47.272274Z,2025-10-20
MO,1d,2025-10-17T00:00:00,64.72,65.07,64.28,65.05,6389647.0,normal,2025-12-10T10:49:47.272274Z,2025-10-17
MO,1d,2025-10-16T00:00:00,64.85,64.96,64.1,64.26,6458100.0,normal,2025-12-10T10:49:47.272274Z,2025-10-16
MO,1d,2025-10-15T00:00:00,65.23,65.68,64.8,64.87,6790100.0,normal,2025-12-10T10:49:47.272274Z,2025-10-15
MO,1d,2025-10-14T00:00:00,65.0,65.87,64.83,65.4,6584800.0,normal,2025-12-10T10:49:47.272274Z,2025-10-14
MO,1d,2025-10-13T00:00:00,65.87,66.25,64.68,64.95,8089700.0,normal,2025-12-10T10:49:47.272274Z,2025-10-13
MO,1d,2025-10-10T00:00:00,66.1,67.12,65.69,66.54,11649600.0,normal,2025-12-10T10:49:47.272274Z,2025-10-10
