ticker,interval,ts,open,high,low,close,volume,trade_state,last_synced_at,date
MKC,1d,2025-12-15T00:00:00,67.73,68.67,67.57,68.45,2818200.0,normal,2026-01-01T03:49:18.283162Z,2025-12-15
MKC,1d,2025-12-12T00:00:00,66.25,67.1,66.1,66.8,2956804.0,normal,2026-01-01T03:49:18.283162Z,2025-12-12
MKC,1d,2025-12-11T00:00:00,64.4,66.5,64.36,65.94,3126526.0,normal,2026-01-01T03:49:18.283162Z,2025-12-11
MKC,1d,2025-12-10T00:00:00,63.65,64.34,63.38,64.31,1267201.0,normal,2026-01-01T03:49:18.283162Z,2025-12-10
MKC,1d,2025-12-09T00:00:00,63.78,64.25,62.9,63.48,2101446.0,normal,2026-01-01T03:49:18.283162Z,2025-12-09
MKC,1d,2025-12-08T00:00:00,63.2,63.74,62.64,63.6,1910519.0,normal,2026-01-01T03:49:18.283162Z,2025-12-08
MKC,1d,2025-12-05T00:00:00,63.44,63.87,63.11,63.3,2392206.0,normal,2026-01-01T03:49:18.283162Z,2025-12-05
MKC,1d,2025-12-04T00:00:00,64.55,64.65,63.14,63.44,2222411.0,normal,2026-01-01T03:49:18.283162Z,2025-12-04
MKC,1d,2025-12-03T00:00:00,65.83,66.06,64.04,64.12,2316818.0,normal,2026-01-01T03:49:18.283162Z,2025-12-03
MKC,1d,2025-12-02T00:00:00,66.11,66.26,65.07,65.44,2298029.0,normal,2026-01-01T03:49:18.283162Z,2025-12-02
MKC,1d,2025-12-01T00:00:00,67.11,67.4,66.16,66.4,2593400.0,normal,2026-01-01T03:49:18.283162Z,2025-12-01
MKC,1d,2025-11-28T00:00:00,67.12,67.71,66.9,67.48,800400.0,normal,2026-01-01T03:49:18.283162Z,2025-11-28
MKC,1d,2025-11-26T00:00:00,66.93,67.61,66.8,67.3,1605906.0,normal,2026-01-01T03:49:18.283162Z,2025-11-26
MKC,1d,2025-11-25T00:00:00,66.99,68.16,66.64,67.15,1989723.0,normal,2026-01-01T03:49:18.283162Z,2025-11-25
MKC,1d,2025-11-24T00:00:00,67.76,67.98,66.91,66.92,3936324.0,normal,2026-01-01T03:49:18.283162Z,2025-11-24
MKC,1d,2025-11-21T00:00:00,67.72,68.88,67.65,68.16,2937100.0,normal,2026-01-01T03:49:18.283162Z,2025-11-21
MKC,1d,2025-11-20T00:00:00,66.89,67.67,66.5,67.48,2287063.0,normal,2026-01-01T03:49:18.283162Z,2025-11-20
MKC,1d,2025-11-19T00:00:00,65.7,67.13,65.36,66.74,3257300.0,normal,2026-01-01T03:49:18.283162Z,2025-11-19
MKC,1d,2025-11-18T00:00:00,64.84,65.22,64.15,65.1,3397517.0,normal,2026-01-01T03:49:18.283162Z,2025-11-18
MKC,1d,2025-11-17T00:00:00,65.77,66.32,64.2,64.57,2746992.0,normal,2026-01-01T03:49:18.283162Z,2025-11-17
MKC,1d,2025-11-14T00:00:00,66.22,66.63,65.07,65.33,2428234.0,normal,2026-01-01T03:49:18.283162Z,2025-11-14
MKC,1d,2025-11-13T00:00:00,65.56,66.74,65.56,66.1,2484600.0,normal,2026-01-01T03:49:18.283162Z,2025-11-13
MKC,1d,2025-11-12T00:00:00,65.89,66.39,65.53,65.88,2388400.0,normal,2026-01-01T03:49:18.283162Z,2025-11-12
